geneID	logFC
NKX3-1	0.214446397497146
WDR20	0.214402245784756
LNX2	0.214308696159025
SLC25A25	0.214303433308936
IQCD	0.214251571893909
IQGAP3	0.214169876577067
IFFO1	0.214143092214078
NDUFA1	0.21389054528156
HDAC10	0.213882013339893
SCFD1	0.213881834601706
EXT2	0.213877734671351
ZNF653	0.213854856668851
FBXO7	0.213821227134036
CCDC17	0.213709955220505
PTTG1	0.213661316345537
C8orf82	0.213652634370701
PPP2R1A	0.213645946752385
UCK1	0.213601776581533
SEC24B	0.213597575810207
CISD2	0.213421697942361
ADPGK	0.213416813537319
TMEM184C	0.21339986380692
ANP32B	0.213325916474859
ACSL3	0.213191286299805
MAU2	0.213062265899175
NMNAT1	0.212995881201812
GPRC5C	0.212902639341713
NDUFAF1	0.212896205730868
BORCS6	0.212856301238366
CNEP1R1	0.212769425797823
USP14	0.212686913407131
ATXN7L3	0.212430919349782
EIF6	0.212292326786067
PIGS	0.212258874658171
MELK	0.212252503697648
PPP2R5A	0.21221935905717
TFIP11	0.212099044855997
TIMM17B	0.211936047535403
ADIPOR2	0.21186628043839
PREP	0.211840476207157
CCDC142	0.211740398501712
DAG1	0.211564330793962
ACBD3	0.211468246648649
ATP1A1	0.211444344843068
FFAR4	0.211207753140331
ZNF568	0.211053299579137
HARS1	0.210939649333015
NAA38	0.210913353437946
SLC66A2	0.210788277782931
RBPJ	0.210734443377371
PRKAB1	0.210576961104561
BLCAP	0.210510788524532
PPFIBP2	0.210447987532566
FBXL12	0.210386859867139
PDE4D	0.210315504989982
ZC3H11A	0.209999356713044
FZD8	0.209964205644377
AKIRIN1	0.209949335061633
CDCA4	0.209869123571074
TSTD3	0.209820349915926
KLF9	0.209623436178767
CDS2	0.209214521405393
LIN7C	0.208886230906114
SMIM1	0.208876460900169
U2AF1L4	0.20876989537242
RALGAPB	0.208676835317139
EXOC8	0.208568157488934
NEDD4	0.208273325383677
OAZ2	0.208236613864174
TPI1	0.208137166464056
LMBRD1	0.20770695567135
C6orf136	0.207692500457923
RANBP10	0.207468663183621
KCNH2	0.207459964249344
ANKH	0.207001014409161
SLC35A2	0.20691330369804
NUDT19	0.206822305472695
GSAP	0.206744992271926
ZYG11B	0.206736415131481
MRGBP	0.206655655537119
MCRIP1	0.206591496560767
GTSE1	0.206003338526155
NBPF11	0.205905634244118
PEX11G	0.205830958999808
MBD6	0.20566854920043
UNC45A	0.205502298221086
HERPUD2	0.205487996333169
MCFD2	0.205481602745482
H2BC4	0.205433254456372
DAZAP2	0.20538036675052
ZSWIM4	0.205352159215026
HCLS1	0.204704075573738
DIAPH3	0.204514080746663
CEP55	0.204332566333111
RNF40	0.204151171381001
VTA1	0.203978644491081
USP5	0.203926417651342
KIF23	0.20392037627646
CHUK	0.203470433656995
LIN54	0.203239269918392
RSPRY1	0.203178761077331
ABHD12	0.203150546881433
TBL1X	0.20296301980174
LIN52	0.202907756820024
UBE2D2	0.202876694953538
EMC6	0.202781679373115
ITFG1	0.202608640553892
TRAPPC2L	0.202342985487717
CRYZL1	0.202336200814654
PRR11	0.202213449340745
MPC1	0.202036707348481
TICAM1	0.202017532596751
APAF1	0.201935116969635
ZNF646	0.201854746851157
SVBP	0.201674576990926
UBL4A	0.201328394547224
SPTY2D1	0.201271721444503
INPP5E	0.201181543863366
GHITM	0.200710994397758
FAM107B	0.200629829278804
HIKESHI	0.200409234438884
SCN4B	0.200273299832287
SMCR8	0.200232305237913
HDGFL2	0.200100944971059
AUP1	0.199873376571424
PCYT2	0.199782535460536
ATAT1	0.199614063218435
OTULIN	0.199264417267166
RILPL2	0.199230367121811
ZNF836	0.199219972097013
HEATR5A	0.199096256051041
CCDC159	0.199053625425589
HSD17B10	0.19891300228783
CCZ1B	0.198858239852424
HIPK3	0.198855060912797
VAMP7	0.198768574525828
CXorf38	0.198678653973239
ZNF223	0.198491729435647
MYLIP	0.197559523345024
DALRD3	0.197137761450219
CYB561D1	0.197054314717888
RPS6KB2	0.197012160982675
MTMR10	0.196962908691734
ZNF318	0.196959587808843
CRACR2B	0.196887724413207
NOMO1	0.196836981326149
SELENOT	0.196699598750675
PCNX3	0.196561869067424
GDF11	0.196508336290893
MFSD2A	0.19637215975816
R3HDM4	0.196311837465108
NPR2	0.196255284045472
PACS2	0.196243985109322
ZNF384	0.195942677788762
SUPT5H	0.195702836794889
TIMMDC1	0.195536819136268
MORC3	0.195388071268699
TAF5L	0.195182968503916
TBC1D20	0.195141025075329
HERC4	0.195101862538939
NDUFA13	0.195060031091947
MRTFA	0.195015021169903
ESRRA	0.1948106784831
TRAIP	0.1947733908936
ZSWIM3	0.194749081899842
NFIC	0.194676782203172
PAF1	0.194596879607502
TLN2	0.194208010239905
ZNF408	0.194055062612124
SAP30L	0.19403494804106
PSMD12	0.194002585058577
KIF4A	0.193834659023498
LAPTM4A	0.193800791020278
CDC37	0.193787500368257
FBXW11	0.193779815628
ITCH	0.193730323348762
TBCC	0.193644548132392
CLOCK	0.193515555598799
ZNF701	0.193205804959304
CDC73	0.192970608183717
ARID4A	0.192904903138528
RGL2	0.192767991337218
OSBPL6	0.192668188222308
DDX39A	0.192431126758096
F8	0.192155381842407
ADARB1	0.191919378390254
HOXB2	0.191516406897946
HMGB2	0.191376890335134
ATP13A2	0.191144784401924
LMBRD2	0.19106407397864
PREPL	0.190892803259563
STMP1	0.190756004844562
CD2BP2	0.190448962327064
ATP11B	0.190432787279643
TMCO1	0.190340471769408
SOD1	0.190283615418205
MARK3	0.1896139034877
NCBP3	0.18956687501371
HEXA	0.189499123251215
CYP4F11	0.189456891388414
SERPINB6	0.189417636330215
TPRA1	0.18903931287099
RXFP1	0.188828939162443
NCOA2	0.188801078913845
DOCK8	0.188753311092102
KNSTRN	0.188712840807774
SLC25A44	0.188532832584019
AP3B1	0.188286842889574
FAM229A	0.188208950695112
CCNF	0.187829412209937
OPHN1	0.187787456613726
TRIR	0.187753815732982
RNF4	0.187727751161775
ACOX1	0.187424797213273
CNPY4	0.187368885713641
EDEM2	0.187344131605141
MRPS36	0.186979853115209
COMMD3	0.186941017685842
ACO1	0.186940329060417
ATP2B4	0.186938158633288
SPRYD7	0.186918562651846
CCDC122	0.186731935737329
INTS6	0.186730544013039
BRD2	0.186624207316809
RBFOX2	0.186595566469804
KDM5C	0.186554649432496
TRIM23	0.186536441484803
HSF1	0.186445030815929
CNR2	0.186356521065902
TNFAIP8L1	0.186346731202232
ZBTB34	0.186172501765417
RHBDD2	0.185963822642098
TMEM160	0.185953671445029
TBC1D9B	0.185886378663939
NAXD	0.185681860998331
JAKMIP2	0.185605724449474
PET100	0.1854475986111
DYNC1LI2	0.184898735787302
SEPTIN7	0.184739339785881
FAM219B	0.18462353319974
DCAF15	0.184617720623276
VPS8	0.18445639394896
CHCHD7	0.184369981994066
SMIM4	0.184333820089869
CARS1	0.184305916948072
SDF4	0.184255323846783
IRAK1	0.184104494478703
VPS41	0.183929451833533
SPON2	0.18376248679443
ACOT8	0.183733250367101
AKAP10	0.183722050792731
NEO1	0.183696616532691
DOCK11	0.1835078228197
CPD	0.183383425168403
FNIP1	0.18323213187586
SDHC	0.183099438497417
CTC1	0.182999763328636
STIP1	0.182660620079742
RELB	0.182659670830779
LMO2	0.182655151198327
EDEM3	0.182457094827262
CATSPERE	0.182404367096623
DNASE2	0.182396144601235
DGKE	0.182341673683467
TMA7	0.182281076616349
SAP130	0.182196505787461
RBM45	0.182112294737319
RBPMS	0.181913839355383
SETX	0.181854380568508
LSS	0.181825405944026
ATG4B	0.181784430960439
ZNF227	0.181441634741222
TXNDC11	0.181312657330106
ANKLE2	0.181310782425553
WASL	0.181304805048733
CRYL1	0.181166690000546
FBXO11	0.181144197187273
PLEKHA7	0.181132496697749
FGFRL1	0.180939874208557
YRDC	0.180937693710709
ELOB	0.180740902833551
DCAF11	0.180694965369521
MIGA1	0.180501735042669
MTX2	0.180475456741659
POLR2K	0.180359479673779
WRAP73	0.180320974253075
TRAPPC9	0.180296364391809
HAL	0.180120940919036
TRPC4AP	0.17998472182812
PGAM1	0.179951572535357
DDRGK1	0.179454949176561
STAT3	0.179379678601412
RUFY1	0.178922396102507
NBEAL2	0.17871737270263
NDUFA4	0.178595505317459
SESN3	0.178493891541547
FBXO48	0.178451659625304
NCLN	0.17840464290034
ESPL1	0.178269810817018
RFXANK	0.177909299739215
EZH1	0.177612052038558
HMGXB3	0.177368923407654
SMCHD1	0.177337156498991
VPS13B	0.176938653743114
ARID1A	0.176865234499374
H2BC17	0.176851371132794
ATRN	0.17679246869218
SLC11A2	0.17666188923191
ADGRE2	0.176523433222141
SCYL2	0.176408859163446
CHMP1B	0.176370530567113
UBE2M	0.176363285002701
ATP5F1E	0.176269661435541
SON	0.176263826841099
TBC1D14	0.176058279988704
UBE2E3	0.176026092099298
GZF1	0.176002312956225
FAM76A	0.17599901980269
TNXB	0.175952135676252
CDC27	0.175679795675511
PLEKHM3	0.175365429749209
ZC3H18	0.175292842200617
ATXN7	0.174956209485744
CENPW	0.174846514273982
SMG8	0.174836804353718
FAM193A	0.174749790074128
POLK	0.174513562762526
COPS9	0.174501386776598
GMEB2	0.174201286731624
STAMBP	0.174134364595107
PLXNB3	0.173870602540023
POU6F1	0.1738678882647
ADAL	0.173779253036034
BAG6	0.173662362840724
MFSD1	0.173555849926041
CLCN7	0.173288324733578
WWP1	0.173266233774938
LZTR1	0.173044756821837
TIMM29	0.172891018292748
DCLRE1B	0.172845345114806
BORCS7	0.172803468973968
ATG5	0.172704024564107
SPTA1	0.172669351704548
MT-ND4L	0.172440529789431
MED30	0.172408377252318
JMJD1C	0.172333048385552
ATP2A2	0.172285137712015
DUSP12	0.172247374851416
C4orf33	0.17197510490502
DNM3	0.171687733274227
BID	0.17164256788428
RNF7	0.171495836645309
IL20RB	0.171433372513365
XRN1	0.171395619599854
TRIM4	0.171360147574495
EGLN2	0.171061951147184
TRMT9B	0.171049581375586
ATP5PD	0.171041657255158
CHST15	0.170964522501084
ANKRD9	0.170938693077588
THAP10	0.170930461034466
APOBEC3G	0.170850012567693
CDC14B	0.170796312750357
SESN1	0.170785693981707
UBE2C	0.170664023285791
SELPLG	0.170453833839407
DLX4	0.170005995802437
HOOK2	0.169965178817921
KEAP1	0.169937158009042
ARAF	0.169888586008077
SLC9A8	0.169744098548893
PHACTR1	0.169700841665803
VLDLR	0.169553027078737
TOR2A	0.169529939581113
FAR1	0.169461188907069
TMEM183A	0.16934288281028
AP4E1	0.169037538128023
PHF13	0.168943164490397
BAP1	0.168725901126175
BLVRA	0.168725704597338
TRAF3IP3	0.168632305030357
ST3GAL5	0.168609091107649
ZNF786	0.168405057513604
IDH3B	0.168368028723992
H2AC20	0.168213088568182
MT-ND2	0.168080308727403
CCDC127	0.168000948777228
ZKSCAN5	0.167842199051929
RALGAPA2	0.167833365882967
ZNF789	0.167803193111817
PPP6R3	0.167772245358288
SAMD9L	0.167240374112757
PANK2	0.167205003116803
PPP1R9B	0.167080647647389
ARHGEF18	0.167073697751899
AP2B1	0.16706372652625
MIDEAS	0.166926268324067
BTRC	0.16688175022918
ADAT3	0.166808814802573
PCSK6	0.166757930532953
FZD2	0.166711926246906
ST7	0.166522728814549
USP7	0.166395004998862
SEM1	0.166015772472314
KIF20A	0.16595416647599
DNAJC8	0.165683901078261
MBD1	0.165502655935403
MACIR	0.165373338646557
LSM3	0.165262872881311
APOBEC3C	0.165252009777315
ANG	0.165217647118041
TMEM126A	0.16511707297692
FAM161B	0.165049843978331
POLR3F	0.164817935965936
NCKAP5L	0.164530775706836
ATG13	0.164230382447531
CTDNEP1	0.164156649090284
TAFAZZIN	0.164067687254876
PIK3CB	0.164033849192838
CDK2AP1	0.163952266187824
OXER1	0.16368139580787
ZSWIM7	0.163644052093163
DOP1B	0.16357388825501
TCF25	0.16357251394257
SPTLC2	0.163500481180837
HES6	0.163477879985765
EDF1	0.163420255524599
FAM83H	0.163358044761104
IL1B	0.163188394058244
ENY2	0.163099404198954
ADCY9	0.163076908385896
CLINT1	0.162962235321277
KMT2C	0.162824461545555
BTBD10	0.162779951788037
CMC2	0.162756087977709
PDE6G	0.162665418482814
ACBD5	0.162660585786678
BAK1	0.162364173709149
ADAMTS10	0.16228848744222
UPRT	0.162219670661636
MAF1	0.161979274233039
MNT	0.161532951527179
NIF3L1	0.161433458787457
SLC15A3	0.161179177877141
KHNYN	0.161077711924273
EIF1AD	0.160892262845381
C12orf4	0.160828032526354
ISCA2	0.160777156465779
SNED1	0.160775103557244
ANTKMT	0.16045057246375
EML2	0.16008605570107
TMEM219	0.16007955227297
ARRDC2	0.159893627723622
PER1	0.1598233169129
AGER	0.159780277469808
AREL1	0.159667091922915
ANKRA2	0.159613520683475
PELI2	0.15946982306798
VPS11	0.159368744730554
RELL1	0.159277927749818
VSIG10	0.15927529907876
APMAP	0.15909378934088
HOXA2	0.159003207944763
MBNL1	0.15893341414883
TUSC2	0.158689929009487
RNGTT	0.158681689308668
KCTD2	0.158609155026055
ARRDC1	0.158324097082873
SNUPN	0.158283114042966
MED20	0.158105677941207
ERCC3	0.15759516124016
RYBP	0.157544531908159
KLHL18	0.157469289064034
RNF123	0.157401940941553
TLK1	0.157347246640087
IL2RB	0.157321998676446
ATP6AP2	0.15720023750626
GOLPH3	0.157092360212139
B2M	0.157079946172779
SKP1	0.157076855600824
CRAMP1	0.157024055245357
TNKS2	0.15695608611469
CCNB1	0.156865441442346
CD4	0.156775243412759
MMAA	0.156713638548556
PAFAH1B2	0.156631695433156
ZHX2	0.156428116768313
HEXIM1	0.156418242711559
LAT2	0.156322987122457
CCSER2	0.156261351223153
PKN1	0.156222933704576
LENG1	0.156088996536913
BICD2	0.155999421621213
STING1	0.155984536246109
RAP1B	0.155945934707691
LRP8	0.155816407816945
ANKRD44	0.155721949791914
SUN1	0.155644779014417
IFT27	0.155577216216712
RNF10	0.155327514231785
LMTK2	0.155244544646519
ALDH9A1	0.154776172522972
CELA2B	0.154722042519586
FABP5	0.154560775098852
ZFYVE9	0.154288331408582
CES2	0.15402945592923
PEX11B	0.153947093594334
APTX	0.153809656820648
BET1	0.153402640282839
CLEC4A	0.153284976277379
AKAP17A	0.153045356732649
DYNLL2	0.152978626287
WSB1	0.152972146086714
RETREG3	0.152737731680768
PI4K2A	0.152622173739294
BIRC5	0.1525736017653
ZNF846	0.152543895910317
TATDN1	0.152213297514644
SHFL	0.152112022377429
METTL25B	0.152095612676685
CDK7	0.15206005324224
SLC25A13	0.15201148220693
ATAD2B	0.152009430686438
WDSUB1	0.151629224517372
HCCS	0.151386289776382
RABIF	0.151142504977927
TNRC6A	0.150946793192666
C1RL	0.15081717681457
BRAP	0.150686218915036
TMEM164	0.150528185533567
CLPP	0.150526983881832
ERCC6	0.150519528261642
ERLIN2	0.150515078596038
FBXO46	0.150350218843527
SGO2	0.150233223834929
SLX4IP	0.149776254056129
FAM3A	0.149756737090799
HSPH1	0.149709626491499
LONRF1	0.149671994172233
ST6GALNAC6	0.149644676875975
PLPP1	0.149586261498928
KCTD20	0.149552380808787
DPM3	0.149523535787427
PHKB	0.14940355882943
PARP10	0.149376212167732
MSANTD3	0.149369897323722
CWF19L1	0.149365939768936
HDAC3	0.149328601114677
ZNF778	0.149115651993863
FAM120A	0.149100548298639
MED16	0.14879191010844
MPC2	0.148722516535125
PPIL2	0.148622892829945
ST3GAL6	0.14832166348357
HARS2	0.148259192407067
PTP4A1	0.148198274668204
FHIP2A	0.148181889010832
GOT1	0.147986801615092
MARCHF7	0.147878052365593
NR1H3	0.147861842259113
SLC37A3	0.147849605535111
BAZ2A	0.147834962129932
CIT	0.147686108874042
C19orf25	0.147678722239362
EAF2	0.147564308828915
ZXDC	0.147533183036924
SLC7A7	0.147516267182976
POLG	0.147375411423854
DENND4B	0.147027104683463
MINDY3	0.146928983221601
ABHD13	0.14619137637755
MEF2D	0.146187558192296
MRPL55	0.146136722756369
MYG1	0.145973907962879
FHIP2B	0.145898260604617
AVL9	0.145832765346192
DHX29	0.145821440942944
IRF3	0.145577727243428
POMT1	0.145576754431598
FAM168A	0.145544570773092
CHMP3	0.145363840616519
PCSK7	0.145070721981081
CENPE	0.145001698193908
CEP128	0.144709851573904
PLEKHJ1	0.144522853111455
PLAA	0.144357293402519
SENP5	0.144168505825711
EXOC2	0.143785736156294
COL6A5	0.143785585177429
POLR2J3	0.143728773147283
ZSCAN21	0.143589549402787
AP1B1	0.143545347804199
ATG16L1	0.143456365921522
RAB34	0.143401474571662
NDUFA12	0.143386666241102
MAIP1	0.143349838905971
RABGEF1	0.1430269708169
UBN1	0.1429126113436
WDR13	0.142839934244471
FITM2	0.142781886802738
NMB	0.142706742334564
ATP5MJ	0.142675303140515
VTI1A	0.142460583029206
FAM222B	0.142379546369927
GSK3A	0.142269281632501
TMEM181	0.142240378725407
MACO1	0.141982189224383
SNAI1	0.141399820833485
RTL8A	0.141296454708596
CHMP2B	0.141267331733671
ZNF106	0.141187238486465
SOCS6	0.141050844292136
E4F1	0.14053166769158
TLNRD1	0.14028718001195
PSTPIP2	0.140179226320467
C12orf57	0.140117357081055
JAK2	0.140077572872421
FBXO32	0.140053077839445
MINK1	0.13999501669912
CNOT3	0.13992524208096
PPIB	0.139721649234678
AZI2	0.139209848999897
TAF7	0.139085655558944
P2RY2	0.138703707988556
CWC25	0.138623627964582
FPGT	0.138273447762185
MMADHC	0.138238342276881
H2AC16	0.138039181594504
KIAA1109	0.137686813949062
U2AF1	0.137665246327819
ZMYND12	0.13753986106928
TATDN3	0.137370363437033
NEDD1	0.137367950792617
ZNF671	0.137331424107522
SMG5	0.137222673640558
BFAR	0.137044001379347
KLHL26	0.136917063911694
ZNF511	0.136735667062748
LRRC42	0.136704878129247
FER	0.136501221480274
MAPKAP1	0.136236552435951
VPS4B	0.13597476863333
COPZ1	0.135913895332003
H2BC3	0.135891765071309
TTLL4	0.135809362036639
SAE1	0.135667824454629
MIGA2	0.135633935838152
CLSTN1	0.135587673191705
CMC1	0.135557628067572
NFAT5	0.135542529206744
C3orf18	0.135361610644775
RAP1GAP2	0.135322709806684
GDAP2	0.135232159568888
ITGB3	0.134843566856267
C11orf68	0.134608020756471
GDE1	0.134380164752826
HMMR	0.134307721958908
SMIM12	0.134260432285342
KATNBL1	0.134251672041674
YTHDF3	0.134149598979366
TRAK1	0.13411746570045
PTPRA	0.133969555770093
EXOC5	0.133913613869759
TAF10	0.133847820534069
VPS52	0.133560721925846
POLR2C	0.133442833523644
TNFAIP8L2	0.133265999608267
NDUFA2	0.133255754404192
SLC37A1	0.133221652508754
TUBG1	0.133190819272158
TSPOAP1	0.133123234135166
FKBP14	0.132979118620559
DMAP1	0.132654208138597
TOP1	0.132628102097342
RECQL	0.132383744736214
ZBTB40	0.132371855315582
NELFE	0.13234404014489
BCKDHA	0.132261261143599
TECR	0.132215754071136
SNX17	0.132211123363779
ITGAL	0.132170498738912
CYB561A3	0.131542558225445
DPM1	0.131439543196028
STK3	0.131271824227097
AHCYL1	0.13112827886662
FBXL3	0.13112153879267
CENPA	0.130838780774979
TERF1	0.130821063032351
DCUN1D2	0.130489414595617
TRMT112	0.130410949711926
EXD2	0.13019816384213
HPS1	0.130196928440641
ISCU	0.129898518340599
C5orf15	0.129730872504425
TRPT1	0.129441465797417
GIT2	0.12934185411349
APBB1	0.129206691703932
UBE2Q1	0.129195905813956
RNF41	0.129079669700666
C5orf22	0.129023450096459
MKRN2	0.128973674634969
MSRB2	0.128810588543419
DNAJC15	0.128610897504456
MSL1	0.128406488241767
VPS13D	0.128403261933259
WTAP	0.128106703889873
EYA3	0.127899493969099
BCL9	0.127870650831848
CCDC115	0.127836602770847
THAP1	0.127801269550384
NEDD4L	0.127765121660578
B3GNT2	0.127601940925802
PEPD	0.127541427879882
ARHGEF2	0.127378550387407
PDCD6IP	0.127331271004599
NCAPG2	0.127309150078013
RGPD4	0.127162602515873
PTPN18	0.127018083143033
ZNF341	0.127009932971139
SKIV2L	0.126641930136381
EIF4EBP2	0.126610030982443
ZNF224	0.126554532855343
GPATCH2L	0.126548599040156
NCSTN	0.126467628778959
C1orf43	0.126357274369751
ASB8	0.126155319045615
DNAJA2	0.126112277819102
LAX1	0.125952577451163
ZNF513	0.125870323604016
AMZ2	0.125805832600627
HMGN1	0.125805414273611
PDAP1	0.125797173087435
PLA2G4A	0.125630637185682
GET3	0.12529376866738
ARMCX4	0.125219216848459
CHORDC1	0.125215258078801
CTH	0.124983313071421
ANKMY2	0.124940467656415
ETHE1	0.124936199109475
NIPAL3	0.124666156711117
H2BC21	0.124641331481836
C19orf12	0.124502385649841
CLASP2	0.124497985129797
VPS26B	0.124389663069199
SUSD6	0.124382016042703
TEFM	0.12434402126623
SLC49A4	0.124254990341683
DPF2	0.124178225896705
SHISA5	0.124096256013222
PHRF1	0.124080684749833
HOXA11	0.124034575795616
CCDC93	0.123744464094385
N4BP2	0.123731755915532
PEF1	0.123107207870001
MRPL13	0.122999410574649
BTBD1	0.122792704841824
CHD7	0.122684991301603
TAB2	0.122647425122572
MSRA	0.122541723036511
PGM2L1	0.121911922288301
HINT2	0.121908071990226
REX1BD	0.121768024606767
DTX3L	0.121707550292971
PEX14	0.121373392032834
FAM114A2	0.121020607967472
NME3	0.121010861042798
KIN	0.120826382789716
AMH	0.120537540289072
TECPR1	0.120475819653558
IQCE	0.120258537732262
PITHD1	0.120226591768391
TRAPPC11	0.119955837980966
UQCR11	0.11965389727916
ING1	0.119608703582702
POLR3C	0.119431334454879
COX6A1	0.119243805854398
PIAS1	0.118953330469071
HADHA	0.118906767405296
GGCX	0.118792831988037
MANSC1	0.118527307133202
ATP8B3	0.118418141526471
C1orf198	0.118250199851489
PANK4	0.11822661655102
DSTYK	0.118224886707489
KIF5C	0.11812226483671
MFN1	0.117713806787217
MAGI2	0.117574198538668
DPP3	0.117538898563561
TAPBP	0.11741025467093
ABTB2	0.117217779235822
CUL4B	0.117214115473884
TOP3B	0.116825274166738
ARL6IP6	0.11672197459537
CENPX	0.116659312544202
CISD3	0.116600258020339
LIMK2	0.116492099084774
ERICH1	0.11629543838317
NPEPPS	0.1162931251571
ATP5PF	0.116180534618588
MRPS18A	0.11603962606419
DNAJC7	0.115981098034351
MCM3AP	0.115451572504337
PGRMC1	0.11536888050556
ALG2	0.115237735759602
ASRGL1	0.11514844831512
CMPK1	0.11508200106358
DSC2	0.115070554631269
WIZ	0.11497440710692
CCDC59	0.114897259525063
CUL1	0.11485498246003
CLEC16A	0.114702162234074
SEC22A	0.114701048887125
PLEKHA1	0.114695210794195
RNF31	0.114624157028543
DTYMK	0.114609646343339
RNF215	0.114175153333894
PLXNB2	0.114160499198239
TRIM26	0.11409981801003
SCG5	0.114040952610982
TSC1	0.114016824867473
STAM	0.113988153609633
ERC1	0.113960852350226
ZFP64	0.113959562575398
COPS4	0.113929053350415
TSPYL5	0.113545852996369
ZDHHC13	0.113452231170264
PHF12	0.113432470583835
TTC4	0.113393279503823
GPS1	0.113368620619204
ATXN2	0.113286642696357
HIC2	0.113283603875313
ATOX1	0.113205998595221
LRWD1	0.11301948509819
WAPL	0.112976932587008
DHX38	0.11296851861114
BSDC1	0.112946896876532
AAK1	0.112798106458714
KAT5	0.112651027268564
BCKDK	0.112646294647667
DDX3X	0.112587215934477
NCF4	0.112510803304934
USP19	0.112408829601233
NF2	0.112382700864247
UBAC1	0.112320377383551
TTC39A	0.11229864697257
EPS15L1	0.112203722629182
GALC	0.112142624912744
STYX	0.112124100674579
LMBR1	0.111754588634102
POM121C	0.111435394728998
SLC27A4	0.111309912529528
NANS	0.111301665474338
ZNF490	0.111290729133994
